161873.102;161561.344;161120.325;160973.411;160558.601;160340.040;160200.814;160149.823;159837.523;159757.410;159701.413;159761.661;159680.362;159555.476;159686.625;159850.288;159613.428;159607.800;159307.567;159750.175;159439.833;159846.140;160199.073;160777.148;161024.303;161385.841;161635.551;161716.879;161481.632;161308.741;161207.225;161278.619;161007.902;160873.004;160935.995;160978.478;161005.500;161057.126;161328.573;161411.114;161377.727;161671.078;161551.456;161793.440;161977.492;161927.492;162234.223;162468.108;162634.407;163001.207;163294.298;163794.956;164155.703;164608.881;165072.360;165423.250;166099.099;166616.048;166853.570;167491.096;168485.919;169466.138;170436.214;171658.903;172145.450;171861.299;171188.538;170777.950;171242.553;171695.051;173017.723;172758.878;171842.972;170623.339;169953.986;170503.718;172253.348;173184.916;171982.781;171763.838;170892.806;170397.980;171320.806;171821.478;171504.589;171351.871;171106.035;171430.323;171248.178;171407.355;171303.110;171038.258;170454.442;170943.658;170748.609;171022.239;170368.649;171042.709;170579.930;171047.151;170465.966;170424.325;170810.987;171061.317;170522.635;170537.418;170169.469;170349.383;169217.875;170436.385;170536.703;169983.542;169151.075;169125.817;168335.021;168958.112;169001.042;169922.362;169620.819;170478.759;169469.090;169616.952;168162.909;168679.154;168468.197;168650.525;169595.505;169871.128;170052.442;169647.564;168090.102;167485.885;167757.011;169233.773;170424.980;169846.579;167026.602;159593.501;142870.571;118321.026;85129.069;52133.132;26403.793;11013.782;3837.218;1478.466;957.739;699.401;581.605;545.775;547.388;472.270;519.776;667.807;464.989;785.268;461.452;528.098;439.943;444.148;377.347;600.834;583.666;325.382;399.101;493.508;384.089;390.209;316.585;421.189;340.730;335.528;215.860;0.000;0.000;0.000;0.000;0.000;0.000

Samples: 283
1492.635;1828.630;2213.645;1775.805;1698.645;1819.625;1760.665;1774.650;1861.690;1659.645;2139.690;1476.655;1843.685;967.645;1743.665;1765.635;1795.645;1981.650;1807.635;1939.640;1548.665;1725.650;1823.645;2357.650;1915.655;1572.635;1948.655;1524.650;1612.655;1611.640;1611.655;1852.660;1715.640;1987.645;1097.620;1691.630;1009.630;2064.660;2756.625;1660.665;1491.650;2156.660;1092.640;1717.640;2348.640;1502.670;1220.640;1675.660;1473.620;2168.645;1412.635;1129.640;1918.640;1872.650;1541.625;1774.655;1649.645;2068.660;1743.620;1935.655;1588.640;1919.645;1133.630;1927.665;1149.635;1966.670;1969.640;1633.675;1676.630;1662.650;1932.650;1309.675;1492.630;1973.645;1333.640;2037.660;1339.650;1857.630;1177.650;1659.655;1509.655;1532.625;2015.650;2202.640;1775.660;1345.640;1544.635;1754.650;1702.630;1800.575;1849.540;1777.555;1420.570;2044.600;1797.560;2185.590;1409.550;2156.605;1546.570;2015.590;1730.570;1365.605;1708.545;1666.590;2267.550;1801.595;2139.560;1947.560;1385.565;1834.570;2351.560;1785.560;2278.555;1933.580;2025.535;2016.570;2358.565;2031.560;1793.560;2670.570;2128.565;2384.550;1841.590;2544.545;2738.565;2439.555;3670.580;2522.565;3132.545;4455.570;3563.575;2653.565;1894.590;2670.555;3318.550;1798.545;3311.595;2169.570;2774.575;2169.570;1668.580;1134.565;316.535;214.565;98.560;23.555;15.575;9.550;10.595;9.560;8.585;8.540;7.585;9.560;7.580;8.545;7.600;8.545;6.570;6.535;7.585;5.555;8.570;6.530;5.570;7.550;5.555;4.545;5.585;6.555;4.550;4.555;4.575;4.555;5.550;6.530;4.555;5.580;6.540
1292.635;1571.630;1915.645;1533.805;1467.645;1567.625;1519.665;1523.650;1602.690;1426.645;1842.690;1270.655;1585.685;826.645;1498.665;1515.635;1547.645;1700.650;1558.635;1662.640;1332.665;1477.650;1568.645;2022.650;1645.655;1348.635;1672.655;1305.650;1389.655;1372.640;1386.655;1585.660;1473.640;1698.645;938.620;1446.630;859.630;1761.660;2361.625;1418.665;1275.650;1840.660;932.640;1467.640;2009.640;1280.670;1042.640;1426.660;1258.620;1845.645;1208.635;954.640;1637.640;1588.650;1315.625;1506.655;1408.645;1759.660;1489.620;1649.655;1353.640;1630.645;964.630;1643.665;975.635;1672.670;1674.640;1391.675;1425.630;1413.650;1644.650;1109.675;1267.630;1676.645;1136.640;1731.660;1137.650;1577.630;999.650;1410.655;1281.655;1304.625;1717.650;1869.640;1510.660;1139.640;1315.635;1492.650;1442.630;1533.575;1570.540;1511.555;1205.570;1734.600;1525.560;1863.590;1194.550;1838.605;1313.570;1718.590;1469.570;1162.605;1454.545;1417.590;1933.550;1536.595;1821.560;1663.560;1178.565;1563.570;2006.560;1523.560;1949.555;1648.580;1741.535;1721.570;2023.565;1733.560;1539.560;2285.570;1831.565;2047.550;1583.590;2192.545;2368.565;2108.555;3186.580;2181.565;2718.545;3846.570;3072.575;2269.565;1621.590;2260.555;2814.550;1502.545;2754.595;1781.570;2283.575;1760.570;1358.580;918.565;257.535;172.565;81.560;17.555;13.575;6.550;7.595;6.560;6.585;7.540;6.585;7.560;6.580;4.545;5.600;6.545;4.570;4.535;4.585;3.555;6.570;5.530;2.570;5.550;2.555;2.545;3.585;4.555;2.550;2.555;2.575;1.555;3.550;4.530;2.555;2.580;4.540
1560.635;1895.630;2311.645;1850.805;1774.645;1893.625;1844.665;1847.650;1941.690;1729.645;2231.690;1540.655;1926.685;1002.645;1819.665;1834.635;1879.645;2059.650;1890.635;2014.640;1618.665;1788.650;1908.645;2451.650;2001.655;1634.635;2032.655;1583.650;1683.655;1664.640;1686.655;1924.660;1791.640;2060.645;1144.620;1760.630;1046.630;2136.660;2869.625;1722.665;1554.650;2237.660;1135.640;1783.640;2445.640;1556.670;1272.640;1731.660;1532.620;2244.645;1474.635;1161.640;1996.640;1935.650;1603.625;1831.655;1717.645;2140.660;1815.620;2007.655;1653.640;1987.645;1173.630;1999.665;1189.635;2038.670;2039.640;1695.675;1736.630;1721.650;2001.650;1355.675;1547.630;2035.645;1385.640;2108.660;1382.650;1919.630;1215.650;1715.655;1557.655;1587.625;2088.650;2273.640;1837.660;1385.640;1603.635;1815.650;1752.630;1865.575;1907.540;1838.555;1463.570;2101.600;1850.560;2262.590;1447.550;2233.605;1588.570;2086.590;1777.570;1412.605;1760.545;1718.590;2339.550;1859.595;2202.560;2015.560;1425.565;1889.570;2424.560;1839.560;2348.555;1990.580;2101.535;2071.570;2438.565;2086.560;1851.560;2743.570;2197.565;2456.550;1892.590;2616.545;2826.565;2504.555;3789.580;2586.565;3235.545;4578.570;3677.575;2725.565;1966.590;2751.555;3454.550;1849.545;3418.595;2226.570;2884.575;2226.570;1728.580;1171.565;327.535;219.565;102.560;24.555;15.575;8.550;8.595;8.560;8.585;8.540;7.585;8.560;7.580;7.545;7.600;8.545;6.570;6.535;7.585;5.555;8.570;6.530;4.570;7.550;5.555;5.545;5.585;6.555;4.550;4.555;4.575;4.555;5.550;6.530;4.555;4.580;6.540
1687.635;2051.630;2502.645;2002.805;1920.645;2052.625;1989.665;1999.650;2102.690;1871.645;2414.690;1668.655;2083.685;1082.645;1969.665;1991.635;2033.645;2234.650;2045.635;2186.640;1750.665;1943.650;2063.645;2661.650;2165.655;1772.635;2201.655;1716.650;1823.655;1810.640;1825.655;2087.660;1941.640;2237.645;1241.620;1908.630;1135.630;2323.660;3116.625;1871.665;1683.650;2432.660;1230.640;1936.640;2654.640;1691.670;1379.640;1883.660;1667.620;2443.645;1599.635;1267.640;2169.640;2106.650;1743.625;1994.655;1866.645;2329.660;1971.620;2184.655;1795.640;2163.645;1274.630;2179.665;1294.635;2221.670;2221.640;1848.675;1891.630;1873.650;2181.650;1475.675;1681.630;2223.645;1506.640;2295.660;1508.650;2094.630;1325.650;1872.655;1698.655;1728.625;2278.650;2482.640;2003.660;1512.640;1744.635;1979.650;1915.630;2034.575;2083.540;2005.555;1597.570;2299.600;2021.560;2469.590;1584.550;2437.605;1739.570;2275.590;1948.570;1541.605;1926.545;1878.590;2558.550;2035.595;2409.560;2203.560;1560.565;2067.570;2653.560;2014.560;2572.555;2180.580;2296.535;2274.570;2669.565;2291.560;2027.560;3013.570;2407.565;2692.550;2080.590;2873.545;3104.565;2756.555;4164.580;2848.565;3552.545;5041.570;4039.575;2998.565;2153.590;3020.555;3775.550;2027.545;3740.595;2435.570;3139.575;2435.570;1882.580;1278.565;358.535;240.565;110.560;25.555;15.575;9.550;9.595;8.560;8.585;8.540;7.585;8.560;7.580;7.545;7.600;9.545;6.570;6.535;6.585;6.555;7.570;6.530;5.570;7.550;5.555;4.545;5.585;6.555;4.550;5.555;4.575;4.555;4.550;6.530;4.555;5.580;6.540
1712.635;2088.630;2538.645;2034.805;1951.645;2080.625;2023.665;2030.650;2132.690;1898.645;2451.690;1692.655;2114.685;1101.645;1999.665;2021.635;2063.645;2268.650;2077.635;2219.640;1778.665;1974.650;2093.645;2700.650;2198.655;1800.635;2232.655;1743.650;1851.655;1838.640;1850.655;2118.660;1971.640;2273.645;1258.620;1940.630;1153.630;2359.660;3166.625;1898.665;1706.650;2469.660;1249.640;1967.640;2693.640;1718.670;1401.640;1914.660;1691.620;2478.645;1622.635;1284.640;2201.640;2139.650;1772.625;2026.655;1893.645;2367.660;2000.620;2220.655;1825.640;2196.645;1294.630;2209.665;1315.635;2252.670;2254.640;1875.675;1921.630;1902.650;2213.650;1497.675;1708.630;2257.645;1530.640;2328.660;1531.650;2126.630;1344.650;1899.655;1725.655;1751.625;2309.650;2516.640;2036.660;1537.640;1770.635;2011.650;1944.630;2065.575;2114.540;2036.555;1622.570;2332.600;2054.560;2506.590;1607.550;2475.605;1764.570;2311.590;1977.570;1561.605;1955.545;1907.590;2599.550;2063.595;2447.560;2236.560;1583.565;2100.570;2699.560;2044.560;2614.555;2213.580;2331.535;2308.570;2709.565;2324.560;2059.560;3061.570;2447.565;2735.550;2111.590;2920.545;3153.565;2801.555;4229.580;2898.565;3609.545;5121.570;4099.575;3040.565;2184.590;3058.555;3822.550;2053.545;3788.595;2464.570;3173.575;2462.570;1904.580;1292.565;360.535;242.565;112.560;25.555;16.575;8.550;9.595;8.560;8.585;7.540;7.585;8.560;6.580;7.545;7.600;8.545;6.570;6.535;7.585;6.555;8.570;6.530;5.570;7.550;5.555;5.545;5.585;6.555;5.550;5.555;4.575;4.555;5.550;6.530;4.555;5.580;6.540
1712.635;2084.630;2539.645;2032.805;1946.645;2081.625;2023.665;2029.650;2133.690;1900.645;2445.690;1691.655;2113.685;1100.645;1998.665;2019.635;2063.645;2268.650;2075.635;2216.640;1775.665;1971.650;2094.645;2697.650;2195.655;1800.635;2232.655;1742.650;1850.655;1840.640;1852.655;2116.660;1971.640;2271.645;1256.620;1939.630;1152.630;2357.660;3162.625;1898.665;1706.650;2467.660;1248.640;1966.640;2692.640;1717.670;1401.640;1912.660;1690.620;2479.645;1624.635;1285.640;2199.640;2138.650;1768.625;2024.655;1893.645;2366.660;1999.620;2217.655;1821.640;2197.645;1294.630;2208.665;1313.635;2251.670;2253.640;1874.675;1920.630;1900.650;2211.650;1496.675;1706.630;2258.645;1529.640;2332.660;1529.650;2127.630;1344.650;1900.655;1724.655;1754.625;2313.650;2516.640;2032.660;1535.640;1769.635;2009.650;1941.630;2061.575;2114.540;2035.555;1622.570;2332.600;2051.560;2507.590;1610.550;2476.605;1767.570;2311.590;1975.570;1562.605;1955.545;1907.590;2599.550;2064.595;2446.560;2236.560;1583.565;2101.570;2696.560;2045.560;2613.555;2214.580;2330.535;2310.570;2710.565;2326.560;2059.560;3059.570;2447.565;2735.550;2109.590;2920.545;3153.565;2801.555;4231.580;2895.565;3612.545;5120.570;4100.575;3043.565;2185.590;3062.555;3825.550;2053.545;3790.595;2466.570;3174.575;2460.570;1902.580;1288.565;359.535;241.565;111.560;25.555;15.575;8.550;8.595;8.560;8.585;9.540;8.585;9.560;7.580;7.545;7.600;8.545;6.570;6.535;7.585;6.555;7.570;6.530;5.570;7.550;5.555;5.545;5.585;6.555;4.550;4.555;4.575;4.555;5.550;6.530;4.555;5.580;6.540
866.635;1057.630;1285.645;1031.805;987.645;1055.625;1021.665;1029.650;1077.690;960.645;1236.690;857.655;1066.685;562.645;1009.665;1023.635;1041.645;1147.650;1051.635;1119.640;896.665;998.650;1058.645;1363.650;1111.655;910.635;1125.655;881.650;936.655;927.640;933.655;1071.660;992.640;1147.645;634.620;976.630;582.630;1187.660;1589.625;959.665;862.650;1244.660;631.640;993.640;1355.640;866.670;704.640;963.660;850.620;1246.645;814.635;646.640;1105.640;1073.650;887.625;1019.655;949.645;1187.660;1005.620;1115.655;915.640;1104.645;654.630;1111.665;662.635;1129.670;1131.640;941.675;963.630;956.650;1109.650;752.675;856.630;1133.645;768.640;1169.660;770.650;1064.630;676.650;952.655;866.655;882.625;1159.650;1261.640;1019.660;769.640;890.635;1007.650;978.630;1036.575;1061.540;1020.555;816.570;1169.600;1029.560;1255.590;808.550;1240.605;885.570;1155.590;994.570;786.605;980.545;953.590;1301.550;1033.595;1224.560;1117.560;796.565;1051.570;1347.560;1021.560;1310.555;1106.580;1168.535;1153.570;1358.565;1163.560;1033.560;1528.570;1226.565;1367.550;1059.590;1459.545;1574.565;1398.555;2112.580;1445.565;1803.545;2554.570;2048.575;1518.565;1091.590;1526.555;1906.550;1024.545;1888.595;1229.570;1581.575;1226.570;947.580;643.565;181.535;121.565;57.560;14.555;10.575;6.550;7.595;6.560;5.585;6.540;6.585;7.560;6.580;5.545;5.600;6.545;4.570;4.535;4.585;2.555;6.570;4.530;3.570;6.550;2.555;2.545;3.585;4.555;2.550;2.555;2.575;1.555;3.550;4.530;2.555;2.580;4.540
2.635;3.630;4.645;3.805;2.645;3.625;1.665;3.650;3.690;1.645;3.690;1.655;1.685;3.645;1.665;3.635;1.645;4.650;3.635;1.640;1.665;3.650;1.645;3.650;3.655;3.635;1.655;3.650;3.655;1.640;2.655;3.660;2.640;3.645;2.620;2.630;2.630;3.660;1.625;2.665;3.650;2.660;3.640;3.640;3.640;3.670;1.640;3.660;1.620;2.645;1.635;1.640;1.640;2.650;1.625;3.655;2.645;2.660;4.620;3.655;1.640;4.645;4.630;4.665;2.635;2.670;2.640;2.675;1.630;4.650;2.650;1.675;1.630;3.645;1.640;3.660;3.650;2.630;3.650;2.655;3.655;4.625;2.650;1.640;3.660;2.640;4.635;2.650;4.630;1.575;4.540;3.555;3.570;2.600;3.560;3.590;2.550;3.605;3.570;2.590;2.570;5.605;2.545;1.590;3.550;1.595;2.560;1.560;3.565;2.570;2.560;1.560;3.555;2.580;3.535;2.570;2.565;2.560;2.560;1.570;2.565;1.550;3.590;1.545;1.565;1.555;1.580;2.565;0.545;1.570;3.575;4.565;1.590;1.555;2.550;2.545;2.595;1.570;2.575;1.570;1.580;0.565;0.535;0.565;1.560;0.555;1.575;1.550;0.595;1.560;0.585;0.540;0.585;1.560;0.580;1.545;0.600;1.545;0.570;0.000;0.585;1.555;1.570;0.530;0.000;1.550;0.555;0.000;0.585;0.555;0.550;0.555;0.000;0.000;0.000;0.530;0.555;0.580;1.540
0.635;0.630;0.645;0.805;0.645;0.000;0.000;0.650;0.690;0.000;0.690;0.000;0.000;1.645;0.665;0.635;0.000;0.650;0.635;0.640;0.665;0.650;0.000;0.650;0.655;0.635;0.000;0.650;0.655;0.640;0.000;0.660;0.000;0.645;0.000;0.000;0.000;0.660;0.000;0.665;0.650;0.660;0.000;0.000;0.640;0.670;0.640;0.660;0.620;0.645;0.000;0.000;0.000;0.000;0.625;1.655;0.000;0.000;0.620;0.655;0.000;0.645;0.630;0.665;0.000;0.000;0.000;0.675;0.630;0.650;0.000;0.675;0.000;0.645;0.000;1.660;0.650;0.000;0.650;0.000;0.655;0.625;0.650;0.640;0.660;0.640;1.635;0.000;0.630;0.575;0.540;0.000;0.570;0.000;0.560;0.590;0.550;1.605;0.570;0.000;0.570;2.605;0.545;0.590;0.000;0.000;0.560;0.560;0.565;0.570;0.560;0.560;0.555;0.000;0.535;0.000;0.565;0.000;0.560;0.000;0.565;0.550;0.590;0.545;0.565;0.555;0.580;0.000;0.000;0.000;0.575;1.565;0.590;0.000;0.550;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.545;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.580;0.000
0.000;0.630;0.000;0.000;0.000;0.625;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.645;0.000;0.000;0.650;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.630;0.000;0.540;0.555;0.570;0.600;0.000;0.590;0.550;1.605;0.000;0.000;0.570;1.605;0.545;0.000;0.550;0.595;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.580;0.535;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.565;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.560;0.000;0.000;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
